"","X","date","identifier","publisher","title","nb_numeros","ark","duree_publi","date_deb","date_fin","deb_bis","fin_bis","is_quotidien"
"16456",16456,"1789-1794","https://gallica.bnf.fr/ark:/12148/cb326946601/date","Paris","Annales patriotiques et littéraires de la France",1761,"cb326946601",1915,"1789-10-03","1794-12-31","1789-10-03","1794-12-31",TRUE
"16539",16539,"1888-193?","https://gallica.bnf.fr/ark:/12148/cb327437668/date","Paris","La Cocarde ",5539,"cb327437668",18246,"1888-01-17","1938-01-01","1888-01-17","1938-01-01",TRUE
"16742",16742,"1869-1914","https://gallica.bnf.fr/ark:/12148/cb32784500v/date","Saint Quentin","Le Guetteur de Saint Quentin et de l'Aisne",7474,"cb32784500v",16478,"1869-05-02","1914-06-14","1869-05-02","1914-06-14",TRUE
"16743",16743,"1942-1944","https://gallica.bnf.fr/ark:/12148/cb32880964d/date","Troyes","La Tribune de l'Est ",539,"cb32880964d",646,"1942-11-16","1944-08-23","1942-11-16","1944-08-23",TRUE
"16745",16745,"1875-1941","https://gallica.bnf.fr/ark:/12148/cb32763125f/date","Saint Jean d'Angely","L'Écho saintongeais ",4015,"cb32763125f",24423,"1875-01-17","1941-11-30","1875-01-17","1941-11-30",TRUE
"16746",16746,"1919-1940","https://gallica.bnf.fr/ark:/12148/cb327684871/date","Paris","L'Ère nouvelle ",7295,"cb327684871",7471,"1919-12-27","1940-06-10","1919-12-27","1940-06-10",TRUE
"16747",16747,"1858-1864","https://gallica.bnf.fr/ark:/12148/cb327985826/date","Montélimar","Journal de Montélimar et de l'arrondissement",4555,"cb327985826",31390,"1858-08-19","1944-07-29","1858-08-19","1944-07-29",TRUE
"16749",16749,"1874-1877","https://gallica.bnf.fr/ark:/12148/cb327988403/date","Saint Jean d'Angély","Le Journal de Saint Jean",196,"cb327988403",1092,"1874-06-25","1877-06-21","1874-06-25","1877-06-21",TRUE
"16750",16750,"1795-1837","https://gallica.bnf.fr/ark:/12148/cb328007390/date","Paris","Journal du commerce ",6141,"cb328007390",6350,"1819-12-20","1837-05-09","1819-12-20","1837-05-09",TRUE
"16751",16751,"1871-1924","https://gallica.bnf.fr/ark:/12148/cb32853032d/date","Paris","La République française ",18794,"cb32853032d",22578,"1871-11-07","1933-09-01","1871-11-07","1933-09-01",TRUE
"16753",16753,"1879-1914","https://gallica.bnf.fr/ark:/12148/cb32868214f/date","Paris","Le Signal ",6494,"cb32868214f",12894,"1879-04-06","1914-07-26","1879-04-06","1914-07-26",TRUE
"16754",16754,"1898-1923","https://gallica.bnf.fr/ark:/12148/cb32884372b/date","Saint Jean d'Angély","L'Union nationale ",2228,"cb32884372b",9260,"1898-07-25","1923-12-02","1898-07-25","1923-12-02",TRUE
"16756",16756,"1790-1791","https://gallica.bnf.fr/ark:/12148/cb34398536m/date","Paris","Le Courrier de Paris dans les 83 départemens",513,"cb34398536m",515,"1790-08-03","1791-12-31","1790-08-03","1791-12-31",TRUE
"16757",16757,"1876-1938","https://gallica.bnf.fr/ark:/12148/cb345185020/date","Paris","La Petite République ",16303,"cb345185020",18649,"1876-04-13","1927-05-06","1876-04-13","1927-05-06",TRUE
"16758",16758,"1923-1940","https://gallica.bnf.fr/ark:/12148/cb409901036/date","Bayonne, Bayonne, Biarritz, Biarritz","Gazette de Bayonne",6586,"cb409901036",7855,"1923-02-18","1944-08-21","1923-02-18","1944-08-21",TRUE
"16759",16759,"1797-1848","https://gallica.bnf.fr/ark:/12148/cb41265446t/date","Paris","Gazette de France ",15387,"cb41265446t",15621,"1805-09-23","1848-06-30","1805-09-23","1848-06-30",TRUE
"16760",16760,"1854-1930","https://gallica.bnf.fr/ark:/12148/cb32813853r/date","Saint Étienne","Mémorial de la Loire et de la Haute Loire ",27139,"cb32813853r",28092,"1854-01-01","1930-12-01","1854-01-01","1930-12-01",TRUE
"16761",16761,"1930-1944","https://gallica.bnf.fr/ark:/12148/cb32813769v/date","Saint Étienne","Le Mémorial ",2939,"cb32813769v",2951,"1930-12-02","1938-12-31","1930-12-02","1938-12-31",TRUE
"16763",16763,"1848-1852","https://gallica.bnf.fr/ark:/12148/cb32708965v/date","Saint Étienne","L'Avenir républicain ",691,"cb32708965v",1386,"1848-03-17","1852-01-02","1848-03-17","1852-01-02",TRUE
"16764",16764,"1878-1944","https://gallica.bnf.fr/ark:/12148/cb327802691/date","Château Gontier","La Gazette de Château Gontier ",5743,"cb327802691",24304,"1878-01-20","1944-08-06","1878-01-20","1944-08-06",TRUE
"16765",16765,"1852-1853","https://gallica.bnf.fr/ark:/12148/cb32791109b/date","Saint Etienne","L'Industrie ",615,"cb32791109b",727,"1852-01-04","1853-12-31","1852-01-04","1853-12-31",TRUE
"16766",16766,"1792-1797","https://gallica.bnf.fr/ark:/12148/cb32826871m/date","Paris, Paris, Paris, Paris","Nouvelles politiques",1364,"cb32826871m",1852,"1792-08-10","1797-09-05","1792-08-10","1797-09-05",TRUE
"16767",16767,"1872-1944","https://gallica.bnf.fr/ark:/12148/cb328378921/date","Bordeaux","La Petite Gironde ",25642,"cb328378921",26424,"1872-04-11","1944-08-16","1872-04-11","1944-08-16",TRUE
"16768",16768,"1840-1947","https://gallica.bnf.fr/ark:/12148/cb34366345x/date","Chalon sur Saône","Le Courrier de Saône et",26677,"cb34366345x",36442,"1840-09-05","1940-06-15","1840-09-05","1940-06-15",TRUE
"16770",16770,"1878-1932","https://gallica.bnf.fr/ark:/12148/cb345228048/date","Laval","L'Avenir de la Mayenne ",5234,"cb345228048",19660,"1878-11-06","1932-09-04","1878-11-06","1932-09-04",TRUE
"16771",16771,"1832-1840","https://gallica.bnf.fr/ark:/12148/cb401135468/date","Chalon sur Saône","Le Drapeau tricolore ",781,"cb401135468",2941,"1832-08-10","1840-08-29","1832-08-10","1840-08-29",TRUE
"16772",16772,"1780-1792","https://gallica.bnf.fr/ark:/12148/cb32683257k/date","Le Mans","Affiches du Maine",665,"cb32683257k",4655,"1780-01-03","1792-10-01","1780-01-03","1792-10-01",TRUE
"16773",16773,"1845-1848","https://gallica.bnf.fr/ark:/12148/cb345272024/date","Saint Etienne","Mémorial judiciaire de la Loire  ",191,"cb345272024",907,"1845-09-20","1848-03-15","1845-09-20","1848-03-15",TRUE
"16775",16775,"1879-1940","https://gallica.bnf.fr/ark:/12148/cb32749493s/date","Paris","Cote de la Bourse et de la banque et le Messager de la Bourse réunis ",16411,"cb32749493s",22228,"1879-04-01","1940-02-09","1879-04-01","1940-02-09",TRUE
"16776",16776,"1797-1807","https://gallica.bnf.fr/ark:/12148/cb327510949/date","A Paris, puis : n° 5, Paris","Le Courrier des spectacles",3674,"cb327510949",3795,"1797-01-07","1807-05-31","1797-01-07","1807-05-31",TRUE
"16777",16777,"1789-1792","https://gallica.bnf.fr/ark:/12148/cb32780569v/date","Paris","Gazette de Paris ",1040,"cb32780569v",1057,"1789-09-18","1792-08-10","1789-09-18","1792-08-10",TRUE
"16778",16778,"1919-1943","https://gallica.bnf.fr/ark:/12148/cb32783468z/date","Saint Quentin","Le Grand écho de l'Aisne ",1807,"cb32783468z",8539,"1919-11-01","1943-03-19","1919-11-01","1943-03-19",TRUE
"16782",16782,"1829-1835","https://gallica.bnf.fr/ark:/12148/cb32881128k/date","Paris","La Tribune des départemens ",1823,"cb32881128k",2163,"1829-06-08","1835-05-11","1829-06-08","1835-05-11",TRUE
"16786",16786,"1848-1892","https://gallica.bnf.fr/ark:/12148/cb32763950v/date","Coulommiers","L'Éclaireur de l'arrondissement de Coulommiers ",2485,"cb32763950v",16312,"1848-03-16","1892-11-12","1848-03-16","1892-11-12",TRUE
"16787",16787,"1892-1899","https://gallica.bnf.fr/ark:/12148/cb32764026r/date","Coulommiers","L'Éclaireur de Seine et",654,"cb32764026r",2272,"1892-11-16","1899-02-05","1892-11-16","1899-02-05",TRUE
"16789",16789,"1848-1915","https://gallica.bnf.fr/ark:/12148/cb32780296x/date","Paris","La Gazette de France ",23972,"cb32780296x",24560,"1848-07-02","1915-09-30","1848-07-02","1915-09-30",TRUE
"16790",16790,"1889-1944","https://gallica.bnf.fr/ark:/12148/cb344247556/date","Lille","Le Réveil du Nord ",2743,"cb344247556",15583,"1902-01-01","1944-08-31","1902-01-01","1944-08-31",TRUE
"16791",16791,"1872-1882","https://gallica.bnf.fr/ark:/12148/cb32708977v/date","Troyes","L'Avenir républicain ",3000,"cb32708977v",3615,"1872-11-24","1882-10-18","1872-11-24","1882-10-18",TRUE
"16792",16792,"1877-1907","https://gallica.bnf.fr/ark:/12148/cb327600750/date","Bar sur Aube","L'Écho de l'arrondissement de Bar sur",2462,"cb327600750",10784,"1877-07-22","1907-01-31","1877-07-22","1907-01-31",TRUE
"16793",16793,"1845-1956","https://gallica.bnf.fr/ark:/12148/cb32762934c/date","Nogent sur Seine","L'Écho nogentais ",5914,"cb32762934c",39755,"1847-08-26","1956-06-30","1847-08-26","1956-06-30",TRUE
"16794",16794,"1831-1857","https://gallica.bnf.fr/ark:/12148/cb32781090j/date","Toulouse","Gazette du Languedoc",4950,"cb32781090j",7883,"1831-06-01","1852-12-30","1831-06-01","1852-12-30",TRUE
"16797",16797,"1841-1916","https://gallica.bnf.fr/ark:/12148/cb328360661/date","Bar sur Seine, Bar sur Seine","Le Petit courrier de Bar sur",5010,"cb328360661",25640,"1845-12-20","1916-03-03","1845-12-20","1916-03-03",TRUE
"16798",16798,"1829-1941","https://gallica.bnf.fr/ark:/12148/cb32763114s/date","La Rochelle","L'Écho rochelais ",11090,"cb32763114s",40957,"1829-07-03","1941-08-22","1829-07-03","1941-08-22",TRUE
"16801",16801,"1832-18??","https://gallica.bnf.fr/ark:/12148/cb328185387/date","Alger","Moniteur algérien ",1525,"cb328185387",9322,"1832-01-27","1857-08-05","1832-01-27","1857-08-05",TRUE
"16814",16814,"1887-1944","https://gallica.bnf.fr/ark:/12148/cb32777284d/date","Bordeaux","La France de Bordeaux et du Sud Ouest ",20502,"cb32777284d",20913,"1887-05-26","1944-08-28","1887-05-26","1944-08-28",TRUE
"16821",16821,"1797-1805","https://gallica.bnf.fr/ark:/12148/cb32743377t/date","Paris, Paris","La Clef du cabinet des souverains ",3041,"cb32743377t",3184,"1797-01-01","1805-09-21","1797-01-01","1805-09-21",TRUE
"16822",16822,"1791-1797","https://gallica.bnf.fr/ark:/12148/cb32814404p/date","Paris","Mercure universel ",1381,"cb32814404p",1390,"1791-03-01","1794-12-20","1791-03-01","1794-12-20",TRUE
"16828",16828,"1868-1944","https://gallica.bnf.fr/ark:/12148/cb32836813n/date","Marseille","Le Petit Marseillais ",27248,"cb32836813n",27900,"1868-03-22","1944-08-11","1868-03-22","1944-08-11",TRUE
"16832",16832,"1792-1798","https://gallica.bnf.fr/ark:/12148/cb32852664f/date","Paris, Paris, Paris","Le Républicain français",1897,"cb32852664f",1908,"1792-11-13","1798-02-03","1792-11-13","1798-02-03",TRUE
"16841",16841,"1797-1810","https://gallica.bnf.fr/ark:/12148/cb38835331s/date","Paris","Le Publiciste ",836,"cb38835331s",814,"1797-12-27","1800-03-21","1797-12-27","1800-03-21",TRUE
"16842",16842,"1793-1798","https://gallica.bnf.fr/ark:/12148/cb450927295/date","Paris","Journal des hommes libres de tous les pays",1975,"cb450927295",1987,"1792-11-02","1798-04-12","1792-11-02","1798-04-12",TRUE
"16845",16845,"1876-1923","https://gallica.bnf.fr/ark:/12148/cb328358889/date","Paris","Le Petit caporal ",14849,"cb328358889",16954,"1876-12-02","1923-05-05","1876-12-02","1923-05-05",TRUE
"16850",16850,"1873-1922","https://gallica.bnf.fr/ark:/12148/cb344447668/date","Paris","Le Soleil ",14624,"cb344447668",17939,"1873-02-28","1922-04-12","1873-02-28","1922-04-12",TRUE
"16852",16852,"1790-1792","https://gallica.bnf.fr/ark:/12148/cb32751381s/date","Paris","Courrier extraordinaire",862,"cb32751381s",953,"1790-01-01","1792-08-11","1790-01-01","1792-08-11",TRUE
"16858",16858,"1819-1827","https://gallica.bnf.fr/ark:/12148/cb327588450/date","Paris","Le Drapeau blanc ",2743,"cb327588450",2953,"1819-01-01","1827-02-01","1819-01-01","1827-02-01",TRUE
"16859",16859,"1890-1909","https://gallica.bnf.fr/ark:/12148/cb32775389x/date","Paris","Le Fin de siècle ",1891,"cb32775389x",6896,"1890-12-27","1909-11-14","1890-12-27","1909-11-14",TRUE
"16860",16860,"1868-1898","https://gallica.bnf.fr/ark:/12148/cb32777221h/date","Paris","Le Français ",6899,"cb32777221h",10818,"1868-08-02","1898-03-16","1868-08-02","1898-03-16",TRUE
"16861",16861,"1892-1924","https://gallica.bnf.fr/ark:/12148/cb328070581/date","Paris","La Libre parole ",11499,"cb328070581",11757,"1892-03-14","1924-05-23","1892-03-14","1924-05-23",TRUE
"16863",16863,"1932-1942","https://gallica.bnf.fr/ark:/12148/cb328524208/date","Rennes","Le Républicain de la Mayenne ",122,"cb328524208",840,"1932-09-11","1934-12-30","1932-09-11","1934-12-30",TRUE
"16865",16865,"1829-1830","https://gallica.bnf.fr/ark:/12148/cb41157036h/date","Paris","Le Drapeau blanc ",371,"cb41157036h",376,"1829-07-17","1830-07-28","1829-07-17","1830-07-28",TRUE
"16866",16866,"1932-1951","https://gallica.bnf.fr/ark:/12148/cb327065925/date","Paris","L'Aube ",4587,"cb327065925",7213,"1932-01-20","1951-10-20","1932-01-20","1951-10-20",TRUE
"16869",16869,"1902-1924","https://gallica.bnf.fr/ark:/12148/cb327835776/date","Paris","Le Grand national ",3576,"cb327835776",7844,"1902-10-21","1924-04-12","1902-10-21","1924-04-12",TRUE
"16870",16870,"1834-1850","https://gallica.bnf.fr/ark:/12148/cb32786492j/date","Nantes","L'Hermine ",3035,"cb32786492j",5057,"1837-01-01","1850-11-06","1837-01-01","1850-11-06",TRUE
"16871",16871,"1901-1944","https://gallica.bnf.fr/ark:/12148/cb32826997k/date","Rennes","Le Nouvelliste de Bretagne ",4330,"cb32826997k",4382,"1918-01-01","1929-12-31","1918-01-01","1929-12-31",TRUE
"16872",16872,"1881-1894","https://gallica.bnf.fr/ark:/12148/cb34400507d/date","Bourges","La Démocratie du Cher ",4694,"cb34400507d",4764,"1881-10-30","1894-11-15","1881-10-30","1894-11-15",TRUE
"16873",16873,"1871-1894","https://gallica.bnf.fr/ark:/12148/cb34528438x/date","Paris","Le Bien public ",3413,"cb34528438x",8685,"1871-03-05","1894-12-14","1871-03-05","1894-12-14",TRUE
"16874",16874,"1848-1857","https://gallica.bnf.fr/ark:/12148/cb32703350z/date","Paris","L'Assemblée nationale ",3258,"cb32703350z",3416,"1848-03-01","1857-07-08","1848-03-01","1857-07-08",TRUE
"16875",16875,"1821-1828","https://gallica.bnf.fr/ark:/12148/cb32777486n/date","Paris","La France chrétienne ",556,"cb32777486n",2612,"1821-01-04","1828-02-29","1821-01-04","1828-02-29",TRUE
"16876",16876,"1871-193?","https://gallica.bnf.fr/ark:/12148/cb32782831g/date","Paris","Le Globe ",1671,"cb32782831g",5144,"1871-12-01","1885-12-31","1871-12-01","1885-12-31",TRUE
"16877",16877,"1890-1915","https://gallica.bnf.fr/ark:/12148/cb32789788v/date","Bourges","L'Indépendant du Cher ",5210,"cb32789788v",9441,"1890-02-01","1915-12-09","1890-02-01","1915-12-09",TRUE
"16878",16878,"1908-1914","https://gallica.bnf.fr/ark:/12148/cb32826312q/date","Paris","Les Nouvelles ",471,"cb32826312q",576,"1913-01-02","1914-08-01","1913-01-02","1914-08-01",TRUE
"16879",16879,"1815-1847","https://gallica.bnf.fr/ark:/12148/cb32846953c/date","Paris","La Quotidienne ",11288,"cb32846953c",11537,"1815-07-07","1847-02-06","1815-07-07","1847-02-06",TRUE
"16886",16886,"1873-1879","https://gallica.bnf.fr/ark:/12148/cb32749492f/date","Paris","Cote de la Bourse et de la banque ",1446,"cb32749492f",1929,"1873-12-18","1879-03-31","1873-12-18","1879-03-31",TRUE
"16887",16887,"1909-19..","https://gallica.bnf.fr/ark:/12148/cb32755401j/date","Issy les Moulineaux, Paris","La Démocratie ",1573,"cb32755401j",6120,"1909-02-28","1925-12-01","1909-02-28","1925-12-01",TRUE
"16889",16889,"1893-1944","https://gallica.bnf.fr/ark:/12148/cb34420510q/date","Vierzon, Bourges","La Dépêche du Berry ",12821,"cb34420510q",18798,"1893-03-01","1944-08-19","1893-03-01","1944-08-19",TRUE
"16890",16890,"1894-1896","https://gallica.bnf.fr/ark:/12148/cb42620440j/date","Bourges","La Démocratie ",598,"cb42620440j",622,"1894-11-17","1896-07-31","1894-11-17","1896-07-31",TRUE
"16891",16891,"1852-1872","https://gallica.bnf.fr/ark:/12148/cb327502086/date","Bourges, Bourges","Le Courrier de Bourges ",2710,"cb327502086",7588,"1852-01-11","1872-10-20","1852-01-11","1872-10-20",TRUE
"16893",16893,"1893-1944","https://gallica.bnf.fr/ark:/12148/cb32780235q/date","Biarritz, Biarritz, Biarritz","La Gazette de Biarritz Bayonne et Saint",9536,"cb32780235q",17177,"1893-08-20","1940-08-31","1893-08-20","1940-08-31",TRUE
"16894",16894,"1837-1845","https://gallica.bnf.fr/ark:/12148/cb32782829x/date","Paris","Le Globe ",1535,"cb32782829x",1552,"1841-07-01","1845-09-30","1841-07-01","1845-09-30",TRUE
"16895",16895,"1815-1895","https://gallica.bnf.fr/ark:/12148/cb32800617d/date","Paris","Journal des villes et des campagnes",7322,"cb32800617d",19111,"1842-11-03","1895-03-01","1842-11-03","1895-03-01",TRUE
"16897",16897,"1881-1935","https://gallica.bnf.fr/ark:/12148/cb32832124d/date","Paris","Paris ",11343,"cb32832124d",19599,"1881-07-02","1935-03-01","1881-07-02","1935-03-01",TRUE
"16898",16898,"1848-1852","https://gallica.bnf.fr/ark:/12148/cb32852938q/date","Bourges","La République de 1848 ",568,"cb32852938q",1325,"1848-05-24","1852-01-09","1848-05-24","1852-01-09",TRUE
"16900",16900,"1872-1883","https://gallica.bnf.fr/ark:/12148/cb410619802/date","Bourges","Courrier du Berry ",2005,"cb410619802",4061,"1872-11-16","1883-12-30","1872-11-16","1883-12-30",TRUE
"16902",16902,"1798-1799","https://gallica.bnf.fr/ark:/12148/cb32741969c/date","Paris","Chronique universelle",416,"cb32741969c",657,"1798-02-04","1799-11-23","1798-02-04","1799-11-23",TRUE
"16903",16903,"1819-1914","https://gallica.bnf.fr/ark:/12148/cb32798346s/date","Saint Quentin","Journal de la ville de Saint Quentin et de l'arrondissement",15065,"cb32798346s",34751,"1819-07-05","1914-08-27","1819-07-05","1914-08-27",TRUE
"16907",16907,"1789-1790","https://gallica.bnf.fr/ark:/12148/cb32827710c/date","Paris, Paris, Paris","L'Observateur ",131,"cb32827710c",430,"1789-08-08","1790-10-12","1789-08-08","1790-10-12",TRUE
"16913",16913,"1884-19??","https://gallica.bnf.fr/ark:/12148/cb327087806/date","Hanoï","L'Avenir du Tonkin ",9485,"cb327087806",20637,"1884-12-15","1941-06-17","1884-12-15","1941-06-17",TRUE
"16914",16914,"1937-1958","https://gallica.bnf.fr/ark:/12148/cb32715503p/date","Dijon","La Bourgogne républicaine  ",5180,"cb32715503p",8034,"1937-01-01","1958-12-31","1937-01-01","1958-12-31",TRUE
"16916",16916,"1933-1944","https://gallica.bnf.fr/ark:/12148/cb32796617j/date","Paris","Le Jour ",2992,"cb32796617j",4014,"1933-10-04","1944-09-30","1933-10-04","1944-09-30",TRUE
"16918",16918,"1837-1848","https://gallica.bnf.fr/ark:/12148/cb32745361x/date","Paris","Le Commerce ",3939,"cb32745361x",4067,"1837-05-10","1848-06-28","1837-05-10","1848-06-28",TRUE
"16920",16920,"1770-1777","https://gallica.bnf.fr/ark:/12148/cb327807860/date","Aux Deux Ponts","Gazette des Deux Ponts ",206,"cb327807860",724,"1774-01-03","1775-12-28","1774-01-03","1775-12-28",TRUE
"16921",16921,"1880-1944","https://gallica.bnf.fr/ark:/12148/cb32837257v/date","Marseille","Le Petit Provençal ",22517,"cb32837257v",23466,"1880-05-12","1944-08-11","1880-05-12","1944-08-11",TRUE
"16922",16922,"1869-1944","https://gallica.bnf.fr/ark:/12148/cb32844000t/date","Dijon, Nuits[ Saint Georges], Dijon","Le Progrès de la Côte d'Or ",26235,"cb32844000t",27626,"1869-01-14","1944-09-04","1869-01-14","1944-09-04",TRUE
"16923",16923,"1889-1914","https://gallica.bnf.fr/ark:/12148/cb32871390b/date","Paris","La Souveraineté nationale ",6292,"cb32871390b",9058,"1889-09-01","1914-06-21","1889-09-01","1914-06-21",TRUE
"16928",16928,"1791-1793","https://gallica.bnf.fr/ark:/12148/cb327507344/date","Strasbourg","Courrier de Paris et des départemens à Strasbourg ",160,"cb327507344",459,"1792-01-02","1793-04-05","1792-01-02","1793-04-05",TRUE
"16935",16935,"1796-1798","https://gallica.bnf.fr/ark:/12148/cb32691436w/date","Angers","L'Ami des principes",239,"cb32691436w",813,"1796","1798-03-24","1796-01-01","1798-03-24",TRUE
"16936",16936,"1789-1792","https://gallica.bnf.fr/ark:/12148/cb32781565q/date","Paris","Gazette universelle",976,"cb32781565q",983,"1789-12-01","1792-08-10","1789-12-01","1792-08-10",TRUE
"16939",16939,"1814-1819","https://gallica.bnf.fr/ark:/12148/cb328013572/date","Paris","Journal général de France ",1685,"cb328013572",1709,"1814-09-01","1819-05-07","1814-09-01","1819-05-07",TRUE
"16940",16940,"1881-1944","https://gallica.bnf.fr/ark:/12148/cb32837632m/date","Troyes","Le Petit Troyen ",21537,"cb32837632m",22930,"1881-11-11","1944-08-23","1881-11-11","1944-08-23",TRUE
"16942",16942,"1837-1860","https://gallica.bnf.fr/ark:/12148/cb32838986m/date","La Rochelle","Le Phare ",1810,"cb32838986m",8499,"1836-12-23","1860-03-31","1836-12-23","1860-03-31",TRUE
"16944",16944,"1774-1792","https://gallica.bnf.fr/ark:/12148/cb326831052/date","A Grenoble, A Grenoble","Affiches",113,"cb326831052",608,"1788-05-02","1789-12-31","1788-05-02","1789-12-31",TRUE
"16945",16945,"1789-1792","https://gallica.bnf.fr/ark:/12148/cb32801365p/date","Paris, Paris","Journal général de la cour et de la ville",1050,"cb32801365p",1051,"1789-09-24","1792-08-10","1789-09-24","1792-08-10",TRUE
"16946",16946,"1888-1914","https://gallica.bnf.fr/ark:/12148/cb32833469f/date","Paris","Le Parti ouvrier ",2659,"cb32833469f",9512,"1888-04-08","1914-04-25","1888-04-08","1914-04-25",TRUE
"16950",16950,"1792-1795","https://gallica.bnf.fr/ark:/12148/cb328960517/date","A Paris","Bulletin de la Convention nationale",880,"cb328960517",1124,"1792-09-22","1795-10-21","1792-09-22","1795-10-21",TRUE
"16952",16952,"1892-1939","https://gallica.bnf.fr/ark:/12148/cb34350607j/date","Paris, Paris","La Revue hebdomadaire ",3578,"cb34350607j",16977,"1892-09","1939-02-25","1892-09-01","1939-02-25",TRUE
"16953",16953,"1760-1762","https://gallica.bnf.fr/ark:/12148/cb327384920/date","A Utrecht, et se trouve à Paris, A Utrecht, et se trouve à Paris, A Utrecht, et se trouve, a Paris","Le Censeur hebdomadaire",87,"cb327384920",594,"1760","1761-08-17","1760-01-01","1761-08-17",TRUE
"16954",16954,"1886-1901","https://gallica.bnf.fr/ark:/12148/cb328373543/date","Troyes","Le Petit républicain de l'Aube ",5317,"cb328373543",5342,"1886-07-14","1901-02-28","1886-07-14","1901-02-28",TRUE
"16955",16955,"1884-1890","https://gallica.bnf.fr/ark:/12148/cb328377248/date","Dijon","La Petite Bourgogne ",2104,"cb328377248",2121,"1884-10-01","1890-07-23","1884-10-01","1890-07-23",TRUE
"16957",16957,"1791-1793","https://gallica.bnf.fr/ark:/12148/cb32877381t/date","Paris","Thermomètre du jour",745,"cb32877381t",745,"1791-08-11","1793-08-25","1791-08-11","1793-08-25",TRUE
"16963",16963,"1781-1791","https://gallica.bnf.fr/ark:/12148/cb327987535/date","Marseille, Marseille","Journal de Provence ",478,"cb327987535",1108,"1789-01-01","1792-01-14","1789-01-01","1792-01-14",TRUE
"16970",16970,"1787-1791","https://gallica.bnf.fr/ark:/12148/cb32797446t/date","","Journal de Genève ",105,"cb32797446t",728,"1789-01-03","1791-01-01","1789-01-03","1791-01-01",TRUE
"16971",16971,"1844-1944","https://gallica.bnf.fr/ark:/12148/cb32839062c/date","Nantes","Phare de la Loire ",31473,"cb32839062c",33826,"1852-01-02","1944-08-13","1852-01-02","1944-08-13",TRUE
"16972",16972,"1827-1944","https://gallica.bnf.fr/ark:/12148/cb328671932/date","Marseille","Le Sémaphore de Marseille ",35700,"cb328671932",42612,"1827-12-19","1944-08-19","1827-12-19","1944-08-19",TRUE
"16975",16975,"1939-2002","https://gallica.bnf.fr/ark:/12148/cb327814883/date","Avignon","La Gazette provençale ",4613,"cb327814883",7099,"1940-07-24","1959-12-31","1940-07-24","1959-12-31",TRUE
"16980",16980,"1789-1791","https://gallica.bnf.fr/ark:/12148/cb32799630g/date","A Paris, A Paris, A Paris, A Paris, A Paris, A Paris","Journal des États généraux",1249,"cb32799630g",790,"1789-08","1791-09-30","1789-08-01","1791-09-30",TRUE
"16981",16981,"1789-1790","https://gallica.bnf.fr/ark:/12148/cb32719044v/date","Paris, Paris, Paris","Bulletin de l'Assemblée nationale ",147,"cb32719044v",383,"1789","1790-01-19","1789-01-01","1790-01-19",TRUE
"16982",16982,"1790-1791","https://gallica.bnf.fr/ark:/12148/cb32805797c/date","Paris","Le Lendemain ou Esprit des feuilles de la veille",245,"cb32805797c",534,"1790","1791-06-19","1790-01-01","1791-06-19",TRUE
"16984",16984,"1795-1797","https://gallica.bnf.fr/ark:/12148/cb327384831/date","Paris","Le Censeur des journaux",735,"cb327384831",738,"1795-08-28","1797-09-04","1795-08-28","1797-09-04",TRUE
"16985",16985,"1846-1859","https://gallica.bnf.fr/ark:/12148/cb345202133/date","Paris","La Voix de la vérité ",832,"cb345202133",3119,"1850-06-16","1858-12-30","1850-06-16","1858-12-30",TRUE
"16991",16991,"1791-1792","https://gallica.bnf.fr/ark:/12148/cb32809037j/date","Paris, Paris","Le Logographe ",474,"cb32809037j",479,"1791-04-27","1792-08-18","1791-04-27","1792-08-18",TRUE
"16993",16993,"1735-1743","https://gallica.bnf.fr/ark:/12148/cb32827925z/date","A Paris","Observations sur les ecrits modernes",498,"cb32827925z",3286,"1735","1743","1735-01-01","1743-12-31",TRUE
"16995",16995,"1689-1730","https://gallica.bnf.fr/ark:/12148/cb32846789t/date","S. l. puis La Haye","La Quintessence des nouvelles historiques",1607,"cb32846789t",10164,"1697-02-28","1724-12-28","1697-02-28","1724-12-28",TRUE
"16996",16996,"1845-1853","https://gallica.bnf.fr/ark:/12148/cb327805106/date","Lyon","Gazette de Lyon ",2483,"cb327805106",3035,"1845-04-05","1853-07-27","1845-04-05","1853-07-27",TRUE
"16997",16997,"1878-1944","https://gallica.bnf.fr/ark:/12148/cb32810110t/date","Lyon","Lyon républicain ",1823,"cb32810110t",1826,"1932-01-01","1936-12-31","1932-01-01","1936-12-31",TRUE
"17000",17000,"1864-1944","https://gallica.bnf.fr/ark:/12148/cb32798781d/date","Roanne","Journal de Roanne ",4856,"cb32798781d",29321,"1864-05-08","1944-08-18","1864-05-08","1944-08-18",TRUE
"17002",17002,"1926-1935","https://gallica.bnf.fr/ark:/12148/cb328522870/date","Belfort","Le Républicain de Belfort",1010,"cb328522870",3553,"1926-01-30","1935-10-23","1926-01-30","1935-10-23",TRUE
"17003",17003,"1868-1921","https://gallica.bnf.fr/ark:/12148/cb32789920s/date","Reims","L'Indépendant rémois ",10466,"cb32789920s",10590,"1884-01-02","1912-12-31","1884-01-02","1912-12-31",TRUE
"17005",17005,"1838-1939","https://gallica.bnf.fr/ark:/12148/cb327989004/date","Meaux","Journal de Seine et",9074,"cb327989004",36922,"1838-07-24","1939-08-26","1838-07-24","1939-08-26",TRUE
